metal_symbol,metal_formal_charge_smiles,atomic_number,period,group_number,block,metal_series,pauling_electronegativity,metal_formal_charge_smiles,d_electron_count_proxy,f_electron_count_proxy,s_electron_count_proxy,p_electron_count_proxy,encoded_metal_donor_count,encoded_O_donor_count,encoded_N_donor_count,encoded_S_donor_count,encoded_P_donor_count,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logK
Tb,3,65,6,3,f,Lanthanide,1.1,3,0,8,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Tb+3]<-[O-]C2=O,11.19685185,-4.562858088,11.19685185,0.02599537,0.595399448,374.087,371.063,373.8903806,82,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.923122174,9.878351584,6.982181813,3.57669598,6.731212313,2.591185675,5.200427979,1.650276422,3.704862884,0.98914981,2.544907082,0.005714286,2346.968484,11.48992193,4.110971017,2.399463459,105.7477679,0,0,0,0,0,106.7207407,0,0,0,0,0,0,0,0,56.22576058,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,1.337822582,0,5.749511833,0,18.93985215,11.45594944,35.78503137,10.35798868,23.09458468,0,0,0,96.87,56.76794699,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,1.337822582,1.337822582,41.73953704,-1.255382653,10.72805556,0,-0.02599537,-0.388518519,3.34849537,0,0,-4.562858088,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91
Eu,3,63,6,3,f,Lanthanide,1.2,3,0,6,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Eu+3]<-[O-]C2=O,11.2037963,-4.560590514,11.2037963,0.019050926,0.601133507,367.126,364.102,367.8862641,80,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.967753314,10.20934497,6.982181813,3.613137153,7.001467284,2.616844785,5.39072103,1.67580433,3.894182919,1.011246142,2.708777871,0.304415584,2346.968484,11.78003323,4.286386796,2.521889027,112.5994307,0,0,0,0,0,114.2334878,0,0,0,0,0,0,0,0,63.7385076,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,-0.006028055,0,5.749511833,0,18.93985215,10.1120988,45.98547967,10.35798868,23.09458468,0,0,0,96.87,66.96839529,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,-0.006028055,-0.006028055,41.80030093,-1.487025227,10.73808642,0,-0.019050926,-0.36382716,3.364328704,0,0,-4.560590514,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48
Cr,3,24,4,6,d,Transition metal,1.66,3,3,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Cr+3]<-[O-]C2=O,11.18122685,-4.567960128,11.18122685,0.04162037,0.61539098,267.158,264.134,266.9055413,79,1,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.998037131,9.089536245,6.982181813,3.637863786,6.087147285,2.634255405,4.746926242,1.693125925,3.253680013,1.026239291,2.154374233,-0.747532468,2346.968484,10.75977872,3.679643771,2.102226551,91.93807428,0,0,0,0,0,91.72377454,0,0,0,0,0,0,0,0,41.22879439,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,3.788515633,0,5.749511833,0,18.93985215,29.79332157,0,10.35798868,23.09458468,0,0,0,96.87,36.8695947,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,3.788515633,3.788515633,41.60281829,-0.734186862,10.70548611,0,-0.04162037,-0.444074074,3.31287037,0,0,-4.567960128,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.9045,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23
Nd,3,60,6,3,f,Lanthanide,1.14,3,0,3,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Nd+3]<-[O-]C2=O,11.21421296,-4.557189153,11.21421296,0.008634259,0.607004599,359.402,356.378,356.8727571,77,1,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,7.089788841,11.11438467,6.982181813,3.712778743,7.740429097,2.687004835,5.911041885,1.745605634,4.411843246,1.071664443,3.156851979,0.070649351,2346.968484,11.55296334,4.148898931,2.425861169,107.1708151,0,0,0,0,0,108.2782693,0,0,0,0,0,0,0,0,57.78328916,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,1.063829024,0,5.749511833,0,18.93985215,11.18195588,37.89054707,10.35798868,23.09458468,0,0,0,96.87,58.87346269,17.76508404,0,5.563451492,5.749511833,12.13273414,6.066367068,0,0,0,2.127658048,41.89144676,-1.834489087,10.75313272,0,-0.008634259,-0.326790123,3.388078704,0,0,-4.557189153,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38
La,3,57,6,3,f,Lanthanide,1.1,3,0,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[La+3]<-[O-]C2=O,11.21768519,-4.556055367,11.21768519,0.005162037,0.610720637,354.068,351.044,353.8713871,76,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,7.16713911,11.60945883,6.982181813,3.775934973,8.144655457,2.731474661,6.195667425,1.789848076,4.695013425,1.109959617,3.401957155,-0.085194805,2346.968484,11.40168905,4.058066457,2.362710337,103.8175168,0,0,0,0,0,104.6108193,0,0,0,0,0,0,0,0,54.11583913,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,1.704536682,0,5.749511833,0,18.93985215,11.82266354,32.94168172,10.35798868,23.09458468,0,0,0,96.87,53.92459734,17.76508404,0,5.563451492,5.749511833,12.13273414,6.066367068,0,0,0,3.409073364,41.9218287,-1.950310374,10.75814815,0,-0.005162037,-0.314444444,3.39599537,0,0,-4.556055367,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83
Ba,2,56,6,2,s,Alkaline earth metal,0.89,2,0,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Ba+2]<-[O-]C2=O,11.22115741,-4.55492158,11.22115741,0.001689815,0.464250824,352.49,349.466,352.8708296,76,6,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,7.296895622,12.55410049,6.982181813,3.881880722,8.915952147,2.806073621,6.738756048,1.864065592,5.235325102,1.174200483,3.869637717,0.291428571,2346.968484,11.76741336,4.278710018,2.516513474,112.2852902,0,0,0,0,0,113.8883459,0,0,0,0,0,0,0,0,17.87877296,61.60202496,0,0,0,4.895483476,0,23.7625527,0,5.749511833,0.056844461,0,5.749511833,0,64.45444496,10.17497132,0,10.35798868,23.09458468,0,0,0,96.87,66.49750843,17.76508404,0,5.563451492,5.749511833,12.13273414,6.066367068,0,0,0,0.113688922,41.95221065,-2.066131661,10.76316358,0,-0.001689815,-0.302098765,3.403912037,0,0,-4.55492158,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-1.2828,44.6222,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03
Cr,2,24,4,6,d,Transition metal,1.66,2,4,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Cr+2]<-[O-]C2=O,11.18122685,-4.567960128,11.18122685,0.04162037,0.61539098,267.158,264.134,266.9060899,80,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.998037131,9.089536245,6.982181813,3.637863786,6.087147285,2.634255405,4.746926242,1.693125925,3.253680013,1.026239291,2.154374233,-0.747532468,2346.968484,10.75977872,3.679643771,2.102226551,91.93807428,0,0,0,0,0,91.72377454,0,0,0,0,0,0,0,0,41.22879439,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,3.788515633,0,5.749511833,0,18.93985215,29.79332157,0,10.35798868,23.09458468,0,0,0,96.87,36.8695947,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,3.788515633,3.788515633,41.60281829,-0.734186862,10.70548611,0,-0.04162037,-0.444074074,3.31287037,0,0,-4.567960128,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.9045,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49
Gd,3,64,6,3,f,Lanthanide,1.2,3,0,7,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Gd+3]<-[O-]C2=O,11.20032407,-4.561724301,11.20032407,0.022523148,0.596814582,372.412,369.388,372.8891377,81,1,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.943342231,10.02830754,6.982181813,3.593205587,6.85365084,2.602810489,5.286639902,1.661841795,3.790633984,0.999160513,2.619148447,0.044675325,2346.968484,11.527745,4.133713926,2.415287574,106.5971666,0,0,0,0,0,107.6502133,0,0,0,0,0,0,0,0,57.15523319,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,1.174633513,0,5.749511833,0,18.93985215,11.29276037,37.04088212,10.35798868,23.09458468,0,0,0,96.87,58.02379775,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,1.174633513,1.174633513,41.76991898,-1.37120394,10.73307099,0,-0.022523148,-0.37617284,3.356412037,0,0,-4.561724301,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69
Mg,2,12,3,2,s,Alkaline earth metal,1.31,2,0,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Mg+2]<-[O-]C2=O,11.20032407,-4.561724301,11.20032407,0.022523148,0.450069658,239.467,236.443,238.9506241,76,6,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,7.296895622,9.527605765,6.982181813,3.881880722,6.444829551,2.806073621,4.998778962,1.864065592,3.504244947,1.174200483,2.371257107,-0.513766234,2346.968484,10.98614267,3.811771406,2.192683341,95.69228378,0,0,0,0,0,95.77332781,0,0,0,0,0,0,0,0,24.10511274,37.26066707,0,0,0,4.895483476,0,23.7625527,0,5.749511833,3.170014348,0,5.749511833,0,40.11308707,13.28814121,0,10.35798868,23.09458468,0,0,0,96.87,42.15615054,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,3.170014348,3.170014348,41.76991898,-1.37120394,10.73307099,0,-0.022523148,-0.37617284,3.356412037,0,0,-4.561724301,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-1.2828,44.6222,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05
Th,4,90,7,3,f,Actinide,1.3,4,0,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Th+4]<-[O-]C2=O,11.21789777,-4.555985951,11.21789777,0.004949452,0.521683307,447.2,444.176,447.0025405,76,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,7.089788841,12.01605765,6.982181813,3.712778743,8.476642007,2.687004835,6.429427171,1.745605634,4.9275779,1.071664443,3.603259271,0.044675325,2346.968484,11.527745,4.133713926,2.415287574,106.5971666,0,0,0,0,0,107.6502133,0,0,0,0,0,0,0,0,57.15523319,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,1.174633513,0,5.749511833,0,18.93985215,11.29276037,37.04088212,10.35798868,23.09458468,0,0,0,96.87,58.02379775,17.76508404,0,5.563451492,5.749511833,12.13273414,6.066367068,0,0,0,2.349267027,41.92368882,-1.957401473,10.75845522,0,-0.004949452,-0.313688587,3.396480064,0,0,-4.555985951,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97
Sc,3,21,4,3,d,Transition metal,1.36,3,0,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Sc+3]<-[O-]C2=O,11.20466435,-4.560307067,11.20466435,0.01818287,0.610636814,260.118,257.094,259.9209457,76,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,7.16713911,9.786761565,6.982181813,3.775934973,6.656429375,2.731474661,5.147771507,1.789848076,3.652475657,1.109959617,2.499561981,-0.40987013,2346.968484,11.08681768,3.871001711,2.233407424,97.51438239,0,0,0,0,0,97.74773431,0,0,0,0,0,0,0,0,47.25275416,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,2.854403996,0,5.749511833,0,18.93985215,36.75139298,0,10.35798868,23.09458468,0,0,0,96.87,44.76177775,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,2.854403996,2.854403996,41.80789641,-1.515980548,10.73934028,0,-0.01818287,-0.360740741,3.36630787,0,0,-4.560307067,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.9045,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25
Ce,3,58,6,3,f,Lanthanide,1.12,3,0,1,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Ce+3]<-[O-]C2=O,11.21421296,-4.557189153,11.21421296,0.008634259,0.609903467,355.278,352.254,354.8704725,77,1,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,7.089788841,11.04634037,6.982181813,3.712778743,7.68487116,2.687004835,5.8719222,1.745605634,4.372923589,1.071664443,3.123164076,0.096623377,2346.968484,11.57818404,4.164102337,2.436454077,107.7503698,0,0,0,0,0,108.9130516,0,0,0,0,0,0,0,0,58.41807149,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,0.951413726,0,5.749511833,0,18.93985215,11.06954058,38.75016,10.35798868,23.09458468,0,0,0,96.87,59.73307562,17.76508404,0,5.563451492,5.749511833,12.13273414,6.066367068,0,0,0,1.902827452,41.89144676,-1.834489087,10.75313272,0,-0.008634259,-0.326790123,3.388078704,0,0,-4.557189153,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02
Pu,2,94,7,3,f,Actinide,1.28,2,0,6,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Pu+2]<-[O-]C2=O,11.21279573,-4.557651924,11.21279573,0.010051493,0.508992213,459.162,456.138,453.0151423,80,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.998037131,11.21417197,6.982181813,3.637863786,7.821905094,2.634255405,5.968411102,1.693125925,4.468919119,1.026239291,3.206255458,-0.292987013,2346.968484,11.20012627,3.938003489,2.279601914,99.67719928,0,0,0,0,0,100.097449,0,0,0,0,0,0,0,0,49.60246887,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,2.469106051,0,5.749511833,0,18.93985215,12.58723291,26.89917272,10.35798868,23.09458468,0,0,0,96.87,47.88208834,17.76508404,0,5.563451492,5.749511833,12.13273414,6.066367068,0,0,0,4.938212103,41.87904597,-1.787215093,10.7510856,0,-0.010051493,-0.331829176,3.384847411,0,0,-4.557651924,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3
Dy,3,66,6,3,f,Lanthanide,1.22,3,0,9,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Dy+3]<-[O-]C2=O,11.19337963,-4.563991875,11.19337963,0.029467593,0.592309173,377.662,374.638,378.8942086,83,1,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.906016607,9.751493302,6.982181813,3.562729342,6.627632959,2.581351429,5.127495255,1.64049246,3.632303082,0.980681052,2.482101095,-0.007272727,2346.968484,11.47731543,4.103399295,2.394198443,105.4675881,0,0,0,0,0,106.4142794,0,0,0,0,0,0,0,0,55.91929926,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,1.391414842,0,5.749511833,0,18.93985215,11.5095417,35.37138554,10.35798868,23.09458468,0,0,0,96.87,56.35430116,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,1.391414842,1.391414842,41.70915509,-1.139561366,10.72304012,0,-0.029467593,-0.400864198,3.340578704,0,0,-4.563991875,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.07
Co,2,27,4,9,d,Transition metal,1.88,2,7,0,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Co+2]<-[O-]C2=O,11.15778935,-4.57561319,11.15778935,0.047606824,0.619360334,274.095,271.071,273.8987774,83,1,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.923122174,8.780653964,6.982181813,3.57669598,5.834945958,2.591185675,4.569345199,1.650276422,3.077006985,0.98914981,2.001450385,-0.773506494,2346.968484,10.7346407,3.665061505,2.092276712,91.55047086,0,0,0,0,0,91.30738328,0,0,0,0,0,0,0,0,40.81240313,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,3.849478267,0,5.749511833,0,18.93985215,29.31596768,0,10.35798868,23.09458468,0,0,0,96.87,20.98291562,17.76508404,0,26.66132588,0,12.13273414,6.066367068,0,0,3.849478267,3.849478267,41.39774016,0.047606824,10.67163194,0,-0.06505787,-0.527407407,3.25943287,0,0,-4.57561319,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.9045,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84
Ho,3,67,6,3,f,Lanthanide,1.23,3,0,10,0,0,2,2,0,0,0,[H]c1c([H])c(S(=O)(=O)[O-])c([H])c2c1[O-]->[Ho+3]<-[O-]C2=O,11.18990741,-4.565125661,11.18990741,0.032939815,0.46600418,380.092,377.068,379.8953559,84,0,1.266666667,2,2.666666667,,2.584104722,7494.466296,11.05204176,6.891300185,9.642353399,6.982181813,3.550713435,6.538520601,2.572890738,5.064749093,1.632075031,3.569877757,0.973395131,2.428067261,-0.02025974,2346.968484,11.46470953,4.095832207,2.388938277,105.1888848,0,0,0,0,0,106.1094995,0,0,0,0,0,0,0,0,55.61451933,16.08743215,0,0,0,4.895483476,0,23.7625527,0,5.749511833,1.444605316,0,5.749511833,0,18.93985215,11.56273218,34.96022465,10.35798868,23.09458468,0,0,0,96.87,55.94314028,17.76508404,0,11.31296332,0,12.13273414,6.066367068,0,0,1.444605316,1.444605316,41.67877315,-1.023740079,10.71802469,0,-0.032939815,-0.413209877,3.332662037,0,0,-4.565125661,0,15,0,6,0,1,1,1,0,1,6,0,8,1,0,0,0,2,-0.902,38.8682,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17
